Artist,Title,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,set,K44
Europe,Rainbow Warrior,0cPYboOeyD49fnnZBSEEZ2,0.638,0.358,2,-6.668,1,0.0572,0.804,0.0,0.0993,0.385,98.981,audio_features,spotify:track:0cPYboOeyD49fnnZBSEEZ2,https://api.spotify.com/v1/tracks/0cPYboOeyD49fnnZBSEEZ2,https://api.spotify.com/v1/audio-analysis/0cPYboOeyD49fnnZBSEEZ2,123166,4,N,21
Iggy Pop,TV Eye,6NbgenfFWHAwhZ2vSa5rnY,0.332,0.886,7,-6.55,1,0.26,0.00361,0.21,0.647,0.184,90.759,audio_features,spotify:track:6NbgenfFWHAwhZ2vSa5rnY,https://api.spotify.com/v1/tracks/6NbgenfFWHAwhZ2vSa5rnY,https://api.spotify.com/v1/audio-analysis/6NbgenfFWHAwhZ2vSa5rnY,250533,4,N,9
Dream Theater,Afterlife,7zAt4tdL44D3VuzsvM0N8n,0.487,0.949,2,-4.217,0,0.0798,0.000429,2.91e-05,0.231,0.406,110.02,audio_features,spotify:track:7zAt4tdL44D3VuzsvM0N8n,https://api.spotify.com/v1/tracks/7zAt4tdL44D3VuzsvM0N8n,https://api.spotify.com/v1/audio-analysis/7zAt4tdL44D3VuzsvM0N8n,352427,4,N,32
Rainbow,Lost In Hollywood,0GrHWVTDsaWcD4nrCGr7VE,0.283,0.797,8,-3.193,0,0.0307,0.596,0.000412,0.125,0.107,155.564,audio_features,spotify:track:0GrHWVTDsaWcD4nrCGr7VE,https://api.spotify.com/v1/tracks/0GrHWVTDsaWcD4nrCGr7VE,https://api.spotify.com/v1/audio-analysis/0GrHWVTDsaWcD4nrCGr7VE,320693,4,N,8
Children,The Beehive And The Anthill,4AlofiTiubDOvZ6aAifK5v,0.437,0.907,7,-5.282,1,0.0357,0.00099,0.898,0.403,0.1,123.937,audio_features,spotify:track:4AlofiTiubDOvZ6aAifK5v,https://api.spotify.com/v1/tracks/4AlofiTiubDOvZ6aAifK5v,https://api.spotify.com/v1/audio-analysis/4AlofiTiubDOvZ6aAifK5v,178355,4,N,19
America,Pages,6T6fdy2r3nAqB6xDSllCsb,0.679,0.597,7,-13.704,0,0.0418,0.0865,0.000139,0.212,0.902,108.377,audio_features,spotify:track:6T6fdy2r3nAqB6xDSllCsb,https://api.spotify.com/v1/tracks/6T6fdy2r3nAqB6xDSllCsb,https://api.spotify.com/v1/audio-analysis/6T6fdy2r3nAqB6xDSllCsb,230347,4,N,7
Westlife,Dreams Come True,26s2v0HMr4MTCtMb5Jfov6,0.303,0.204,7,-25.035,1,0.0357,0.98,0.9,0.105,0.0988,70.119,audio_features,spotify:track:26s2v0HMr4MTCtMb5Jfov6,https://api.spotify.com/v1/tracks/26s2v0HMr4MTCtMb5Jfov6,https://api.spotify.com/v1/audio-analysis/26s2v0HMr4MTCtMb5Jfov6,65143,4,N,2
Otis Redding,(your Love Keeps Lifting Me) Higher And Higher,5qyq1H5OPMlfuvZQ1wQNo7,0.634,0.677,2,-7.19,1,0.0448,0.318,0.0,0.0902,0.939,95.792,audio_features,spotify:track:5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/tracks/5qyq1H5OPMlfuvZQ1wQNo7,https://api.spotify.com/v1/audio-analysis/5qyq1H5OPMlfuvZQ1wQNo7,179120,4,N,6
Regine Velasquez,We Will Be Together,0plo6KjgjTcRhj7Fn8oemk,0.545,0.901,11,-4.324,0,0.0596,0.0301,3.15e-06,0.153,0.798,137.998,audio_features,spotify:track:0plo6KjgjTcRhj7Fn8oemk,https://api.spotify.com/v1/tracks/0plo6KjgjTcRhj7Fn8oemk,https://api.spotify.com/v1/audio-analysis/0plo6KjgjTcRhj7Fn8oemk,289293,4,N,23
Michael Jackson,Stronger,2h444Cn1pbZjKPD4jbjY3E,0.518,0.655,6,-6.682,0,0.0514,0.248,0.0,0.101,0.47,174.223,audio_features,spotify:track:2h444Cn1pbZjKPD4jbjY3E,https://api.spotify.com/v1/tracks/2h444Cn1pbZjKPD4jbjY3E,https://api.spotify.com/v1/audio-analysis/2h444Cn1pbZjKPD4jbjY3E,179000,3,N,42
Unseen,What Are You Gonna Do?,61pLCvDlCUFAIb7tNvV2Rb,0.501,0.0236,0,-30.657,0,0.0433,0.995,0.957,0.115,0.16,110.56,audio_features,spotify:track:61pLCvDlCUFAIb7tNvV2Rb,https://api.spotify.com/v1/tracks/61pLCvDlCUFAIb7tNvV2Rb,https://api.spotify.com/v1/audio-analysis/61pLCvDlCUFAIb7tNvV2Rb,362539,4,N,2
Keith Green,The Lord Is My Sheperd,45RSAuEb8NAKDPwyjWY7Gw,0.345,0.254,0,-16.037,0,0.0343,0.824,0.000336,0.231,0.148,119.069,audio_features,spotify:track:45RSAuEb8NAKDPwyjWY7Gw,https://api.spotify.com/v1/tracks/45RSAuEb8NAKDPwyjWY7Gw,https://api.spotify.com/v1/audio-analysis/45RSAuEb8NAKDPwyjWY7Gw,250137,3,N,36
Justin Bieber,Pray,7MOCaEUbfGyq1K96umNVwJ,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571,audio_features,spotify:track:7MOCaEUbfGyq1K96umNVwJ,https://api.spotify.com/v1/tracks/7MOCaEUbfGyq1K96umNVwJ,https://api.spotify.com/v1/audio-analysis/7MOCaEUbfGyq1K96umNVwJ,146267,4,N,34
Bing Crosby,On A Slow Boat To China,5n9PdWYQcdMVS7XpySQuFx,0.306,0.107,7,-24.854,0,0.0387,0.991,0.922,0.106,0.0879,166.469,audio_features,spotify:track:5n9PdWYQcdMVS7XpySQuFx,https://api.spotify.com/v1/tracks/5n9PdWYQcdMVS7XpySQuFx,https://api.spotify.com/v1/audio-analysis/5n9PdWYQcdMVS7XpySQuFx,202395,3,N,2
Dream Theater,Behind The Veil,2zA4Zy2oonhVXzoRglnJFz,0.444,0.955,4,-4.456,0,0.152,0.000374,0.000986,0.0699,0.182,76.014,audio_features,spotify:track:2zA4Zy2oonhVXzoRglnJFz,https://api.spotify.com/v1/tracks/2zA4Zy2oonhVXzoRglnJFz,https://api.spotify.com/v1/audio-analysis/2zA4Zy2oonhVXzoRglnJFz,412627,4,N,32
Yellowcard,The Finish Line,63IIUzd6eJBfCGIcF8MFnJ,0.357,0.959,2,-4.081,0,0.113,6.93e-06,3.91e-05,0.0825,0.364,179.644,audio_features,spotify:track:63IIUzd6eJBfCGIcF8MFnJ,https://api.spotify.com/v1/tracks/63IIUzd6eJBfCGIcF8MFnJ,https://api.spotify.com/v1/audio-analysis/63IIUzd6eJBfCGIcF8MFnJ,202093,4,N,42
Bee Gees,Loose Talk Costs Lives,69skbcIXeog4ZQLo5GYZBO,0.682,0.679,0,-13.106,1,0.0357,0.00516,0.626,0.105,0.964,123.687,audio_features,spotify:track:69skbcIXeog4ZQLo5GYZBO,https://api.spotify.com/v1/tracks/69skbcIXeog4ZQLo5GYZBO,https://api.spotify.com/v1/audio-analysis/69skbcIXeog4ZQLo5GYZBO,285000,4,N,40
One Direction,Little White Lies,0O6VeBiFCwHrpVURJSsGsU,0.591,0.899,0,-3.768,1,0.0536,0.00726,0.0,0.393,0.446,139.547,audio_features,spotify:track:0O6VeBiFCwHrpVURJSsGsU,https://api.spotify.com/v1/tracks/0O6VeBiFCwHrpVURJSsGsU,https://api.spotify.com/v1/audio-analysis/0O6VeBiFCwHrpVURJSsGsU,197920,4,N,38
Owl City,Dreams Don't Turn to Dust,56wuObgFv1Oh6WJYEL2Esl,0.553,0.716,1,-6.068,0,0.295,0.0106,5.51e-06,0.116,0.73,175.697,audio_features,spotify:track:56wuObgFv1Oh6WJYEL2Esl,https://api.spotify.com/v1/tracks/56wuObgFv1Oh6WJYEL2Esl,https://api.spotify.com/v1/audio-analysis/56wuObgFv1Oh6WJYEL2Esl,153615,4,N,28
Green Day,Carpe Diem,5Raz1bgliM4doMnDaOyElV,0.387,0.866,3,-5.336,0,0.0346,1.38e-05,0.129,0.161,0.463,142.35,audio_features,spotify:track:5Raz1bgliM4doMnDaOyElV,https://api.spotify.com/v1/tracks/5Raz1bgliM4doMnDaOyElV,https://api.spotify.com/v1/audio-analysis/5Raz1bgliM4doMnDaOyElV,372200,4,N,42
"Harry Connick, Jr.",She Belongs To Me,5c3luoCub1Z1Gg74NdNtuq,0.582,0.482,5,-9.813,0,0.0479,0.709,0.00138,0.129,0.193,88.198,audio_features,spotify:track:5c3luoCub1Z1Gg74NdNtuq,https://api.spotify.com/v1/tracks/5c3luoCub1Z1Gg74NdNtuq,https://api.spotify.com/v1/audio-analysis/5c3luoCub1Z1Gg74NdNtuq,98024,4,N,0
ABBA,Hey Hey Helen,5tv2Xb1s1CyeM5VbLyavCC,0.454,0.796,0,-6.556,1,0.0477,0.329,0.0,0.163,0.533,157.342,audio_features,spotify:track:5tv2Xb1s1CyeM5VbLyavCC,https://api.spotify.com/v1/tracks/5tv2Xb1s1CyeM5VbLyavCC,https://api.spotify.com/v1/audio-analysis/5tv2Xb1s1CyeM5VbLyavCC,236080,4,N,11
Linkin Park,Lost In The Echo,2oNYsdCasRRlz1shXFAz7D,0.546,0.98,9,-3.02,0,0.0619,0.0154,0.0,0.31,0.478,120.037,audio_features,spotify:track:2oNYsdCasRRlz1shXFAz7D,https://api.spotify.com/v1/tracks/2oNYsdCasRRlz1shXFAz7D,https://api.spotify.com/v1/audio-analysis/2oNYsdCasRRlz1shXFAz7D,205120,4,N,23
Whiskeytown,"Black Arrow, Bleeding Heart",31OjdGs8CyJLWs4TEBB1Cr,0.376,0.355,2,-6.863,1,0.0269,0.535,0.00655,0.0637,0.339,131.096,audio_features,spotify:track:31OjdGs8CyJLWs4TEBB1Cr,https://api.spotify.com/v1/tracks/31OjdGs8CyJLWs4TEBB1Cr,https://api.spotify.com/v1/audio-analysis/31OjdGs8CyJLWs4TEBB1Cr,140133,3,N,33
Celine Dion,I Love You Goodbye,54OvU2GG8ic8x6p0UqWIpt,0.374,0.278,9,-12.766,1,0.0361,0.609,0.0,0.124,0.153,126.234,audio_features,spotify:track:54OvU2GG8ic8x6p0UqWIpt,https://api.spotify.com/v1/tracks/54OvU2GG8ic8x6p0UqWIpt,https://api.spotify.com/v1/audio-analysis/54OvU2GG8ic8x6p0UqWIpt,213867,4,N,34
Iron Butterfly,Soldier In Our Town,41TqRBgF4Ahyr4vGmZVk8b,0.472,0.526,0,-9.505,1,0.0309,0.00291,0.000173,0.181,0.771,119.44,audio_features,spotify:track:41TqRBgF4Ahyr4vGmZVk8b,https://api.spotify.com/v1/tracks/41TqRBgF4Ahyr4vGmZVk8b,https://api.spotify.com/v1/audio-analysis/41TqRBgF4Ahyr4vGmZVk8b,173987,4,N,6
Zeromancer,Clone Your Lover,3qTulq6juBj2noUHS4hEpV,0.487,0.873,2,-6.84,1,0.0369,2.22e-05,0.164,0.918,0.273,102.066,audio_features,spotify:track:3qTulq6juBj2noUHS4hEpV,https://api.spotify.com/v1/tracks/3qTulq6juBj2noUHS4hEpV,https://api.spotify.com/v1/audio-analysis/3qTulq6juBj2noUHS4hEpV,212200,4,N,22
Journey,Lay It Down,0npGoOENjn7vVvIMmvWekQ,0.527,0.796,1,-5.111,0,0.062,0.017,0.0,0.0798,0.534,155.99,audio_features,spotify:track:0npGoOENjn7vVvIMmvWekQ,https://api.spotify.com/v1/tracks/0npGoOENjn7vVvIMmvWekQ,https://api.spotify.com/v1/audio-analysis/0npGoOENjn7vVvIMmvWekQ,240107,4,N,42
Alice In Chains,Killing Yourself,62agR37W0s0H1Xg1sUgBrz,0.355,0.985,7,-3.034,1,0.192,8.43e-05,0.000179,0.901,0.122,194.985,audio_features,spotify:track:62agR37W0s0H1Xg1sUgBrz,https://api.spotify.com/v1/tracks/62agR37W0s0H1Xg1sUgBrz,https://api.spotify.com/v1/audio-analysis/62agR37W0s0H1Xg1sUgBrz,191875,4,N,22
Maroon 5,Goodnight Goodnight,2yEe95Km6HaYZ6F0hADoQa,0.654,0.263,4,-9.836,1,0.0356,0.933,0.0,0.103,0.632,77.779,audio_features,spotify:track:2yEe95Km6HaYZ6F0hADoQa,https://api.spotify.com/v1/tracks/2yEe95Km6HaYZ6F0hADoQa,https://api.spotify.com/v1/audio-analysis/2yEe95Km6HaYZ6F0hADoQa,110748,4,N,27
George Strait,I Can Still Make Cheyenne,7yQMZQeiSKnvEgimeGPVhi,0.585,0.39,3,-10.233,1,0.0266,0.68,0.000769,0.0919,0.237,109.514,audio_features,spotify:track:7yQMZQeiSKnvEgimeGPVhi,https://api.spotify.com/v1/tracks/7yQMZQeiSKnvEgimeGPVhi,https://api.spotify.com/v1/audio-analysis/7yQMZQeiSKnvEgimeGPVhi,256067,4,N,10
Dave Matthews Band,Lover Lay Down,6s6nGROlSghPjWTUGddd56,0.659,0.396,2,-10.917,1,0.037,0.744,0.00125,0.13,0.381,94.087,audio_features,spotify:track:6s6nGROlSghPjWTUGddd56,https://api.spotify.com/v1/tracks/6s6nGROlSghPjWTUGddd56,https://api.spotify.com/v1/audio-analysis/6s6nGROlSghPjWTUGddd56,337893,4,N,10
Beautiful South,Here It Is Again,1KjTMIDPS9bhCa4VF1odYH,0.492,0.144,7,-18.181,1,0.0359,0.849,0.00835,0.123,0.229,85.131,audio_features,spotify:track:1KjTMIDPS9bhCa4VF1odYH,https://api.spotify.com/v1/tracks/1KjTMIDPS9bhCa4VF1odYH,https://api.spotify.com/v1/audio-analysis/1KjTMIDPS9bhCa4VF1odYH,220600,3,N,13
Alabama,Southern Star,6YXbSjabsKQ1pNvj6zcJ9V,0.559,0.343,0,-10.623,1,0.031,0.746,0.00236,0.101,0.228,132.659,audio_features,spotify:track:6YXbSjabsKQ1pNvj6zcJ9V,https://api.spotify.com/v1/tracks/6YXbSjabsKQ1pNvj6zcJ9V,https://api.spotify.com/v1/audio-analysis/6YXbSjabsKQ1pNvj6zcJ9V,139240,3,N,33
Dean Martin,All I Do Is Dream Of You,4e6JJ0mppGJmSG9TOTYVoM,0.579,0.116,9,-16.017,1,0.0347,0.582,0.0556,0.0995,0.481,107.72,audio_features,spotify:track:4e6JJ0mppGJmSG9TOTYVoM,https://api.spotify.com/v1/tracks/4e6JJ0mppGJmSG9TOTYVoM,https://api.spotify.com/v1/audio-analysis/4e6JJ0mppGJmSG9TOTYVoM,166067,4,N,27
Tom Waits,Chicago,6hO08E5432k3NduwLmC4EB,0.56,0.955,11,-6.985,0,0.0676,0.613,0.369,0.447,0.7,91.21,audio_features,spotify:track:6hO08E5432k3NduwLmC4EB,https://api.spotify.com/v1/tracks/6hO08E5432k3NduwLmC4EB,https://api.spotify.com/v1/audio-analysis/6hO08E5432k3NduwLmC4EB,134480,4,N,23
Chris Brown,Graffiti,4MXjohz968ooUFfeGqRMGC,0.719,0.339,7,-15.547,1,0.137,0.00198,0.853,0.0969,0.956,80.044,audio_features,spotify:track:4MXjohz968ooUFfeGqRMGC,https://api.spotify.com/v1/tracks/4MXjohz968ooUFfeGqRMGC,https://api.spotify.com/v1/audio-analysis/4MXjohz968ooUFfeGqRMGC,65971,4,N,40
Electric Light Orchestra,Look At Me Now,3hsmbFKT5Cujb5GQjqEU39,0.767,0.677,11,-6.128,0,0.184,0.0339,5.51e-06,0.144,0.538,146.155,audio_features,spotify:track:3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/tracks/3hsmbFKT5Cujb5GQjqEU39,https://api.spotify.com/v1/audio-analysis/3hsmbFKT5Cujb5GQjqEU39,222587,4,N,23
Hank Williams Jr.,All In Alabama,6ySdPEskOpKlNcwJ6WeHGG,0.704,0.653,2,-12.903,1,0.0295,0.309,0.00546,0.0761,0.882,134.161,audio_features,spotify:track:6ySdPEskOpKlNcwJ6WeHGG,https://api.spotify.com/v1/tracks/6ySdPEskOpKlNcwJ6WeHGG,https://api.spotify.com/v1/audio-analysis/6ySdPEskOpKlNcwJ6WeHGG,243200,4,N,6
Devo,Big Mess,4WDUNVROWNQ0NPjwAohvXb,0.671,0.647,0,-15.797,1,0.0357,0.199,0.681,0.203,0.804,164.258,audio_features,spotify:track:4WDUNVROWNQ0NPjwAohvXb,https://api.spotify.com/v1/tracks/4WDUNVROWNQ0NPjwAohvXb,https://api.spotify.com/v1/audio-analysis/4WDUNVROWNQ0NPjwAohvXb,163693,4,N,40
Wiz Khalifa,STU,0Q9mPFYe0ItFHZl1bTIQ4y,0.933,0.49,1,-8.864,1,0.11,0.0609,0.0,0.219,0.58,107.002,audio_features,spotify:track:0Q9mPFYe0ItFHZl1bTIQ4y,https://api.spotify.com/v1/tracks/0Q9mPFYe0ItFHZl1bTIQ4y,https://api.spotify.com/v1/audio-analysis/0Q9mPFYe0ItFHZl1bTIQ4y,126778,4,N,6
Katy Perry,My Own Monster,1heEcJKLI3bEGY0CO2Ihrt,0.456,0.853,6,-4.711,1,0.0506,0.0028,0.0,0.0948,0.708,158.122,audio_features,spotify:track:1heEcJKLI3bEGY0CO2Ihrt,https://api.spotify.com/v1/tracks/1heEcJKLI3bEGY0CO2Ihrt,https://api.spotify.com/v1/audio-analysis/1heEcJKLI3bEGY0CO2Ihrt,159873,4,N,11
Billy Joel,Sometimes A Fantasy,2ltjiNTxrM53MQl5tmp1Cv,0.614,0.815,7,-5.9,1,0.12,0.0735,1.34e-05,0.563,0.94,161.266,audio_features,spotify:track:2ltjiNTxrM53MQl5tmp1Cv,https://api.spotify.com/v1/tracks/2ltjiNTxrM53MQl5tmp1Cv,https://api.spotify.com/v1/audio-analysis/2ltjiNTxrM53MQl5tmp1Cv,220040,4,N,38
W.A.S.P.,Forever Free,2q8D48dCoOJHo4hSm6n1T1,0.178,0.83,6,-5.729,1,0.0481,0.00143,0.0903,0.0912,0.169,169.534,audio_features,spotify:track:2q8D48dCoOJHo4hSm6n1T1,https://api.spotify.com/v1/tracks/2q8D48dCoOJHo4hSm6n1T1,https://api.spotify.com/v1/audio-analysis/2q8D48dCoOJHo4hSm6n1T1,308593,4,N,12
Lucky Dube,Julie! Julie!,4d8bYo29G10rTheRtV4dZ8,0.793,0.527,2,-6.584,1,0.0398,0.0299,0.00054,0.0796,0.474,120.122,audio_features,spotify:track:4d8bYo29G10rTheRtV4dZ8,https://api.spotify.com/v1/tracks/4d8bYo29G10rTheRtV4dZ8,https://api.spotify.com/v1/audio-analysis/4d8bYo29G10rTheRtV4dZ8,399867,4,N,3
Kirsty Maccoll,Tread Lightly,46PDxEshU0SPeKY36Pu3FY,0.358,0.962,0,-4.521,1,0.115,1.83e-05,0.000324,0.316,0.204,133.874,audio_features,spotify:track:46PDxEshU0SPeKY36Pu3FY,https://api.spotify.com/v1/tracks/46PDxEshU0SPeKY36Pu3FY,https://api.spotify.com/v1/audio-analysis/46PDxEshU0SPeKY36Pu3FY,314040,4,N,29
Bon Jovi,Lucky,33jASbqLzjwagaU8yV3WqP,0.453,0.816,10,-5.656,1,0.0706,0.00524,1.05e-05,0.363,0.374,144.154,audio_features,spotify:track:33jASbqLzjwagaU8yV3WqP,https://api.spotify.com/v1/tracks/33jASbqLzjwagaU8yV3WqP,https://api.spotify.com/v1/audio-analysis/33jASbqLzjwagaU8yV3WqP,221947,4,N,43
Chris Brown,Damage,6LvgtLwg8y6PnESG1nAlqS,0.868,0.37,6,-10.044,0,0.293,0.475,0.0448,0.111,0.145,148.057,audio_features,spotify:track:6LvgtLwg8y6PnESG1nAlqS,https://api.spotify.com/v1/tracks/6LvgtLwg8y6PnESG1nAlqS,https://api.spotify.com/v1/audio-analysis/6LvgtLwg8y6PnESG1nAlqS,116757,4,N,39
Ween,Pretty Girl,1NDxZ7cFAo481dtYWdrUnR,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,audio_features,spotify:track:1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/tracks/1NDxZ7cFAo481dtYWdrUnR,https://api.spotify.com/v1/audio-analysis/1NDxZ7cFAo481dtYWdrUnR,193613,4,N,23
Soundtracks,Bohemian Like You - The Dandy Warhols,0yEhNqCwEfy8LHUmnZoHpP,0.584,0.931,9,-6.158,1,0.0344,0.00315,0.772,0.133,0.694,131.275,audio_features,spotify:track:0yEhNqCwEfy8LHUmnZoHpP,https://api.spotify.com/v1/tracks/0yEhNqCwEfy8LHUmnZoHpP,https://api.spotify.com/v1/audio-analysis/0yEhNqCwEfy8LHUmnZoHpP,211707,4,N,40
Dean Martin,Babyface,2ezqQeBiC72gwMJoO4w1hA,0.654,0.417,5,-7.699,1,0.025,0.0624,0.0,0.0963,0.279,143.676,audio_features,spotify:track:2ezqQeBiC72gwMJoO4w1hA,https://api.spotify.com/v1/tracks/2ezqQeBiC72gwMJoO4w1hA,https://api.spotify.com/v1/audio-analysis/2ezqQeBiC72gwMJoO4w1hA,296267,4,N,3
Conway Twitty,Don't Cry Joni,0pvfhcqCJj8DT4vpI5U1Kn,0.719,0.372,2,-10.34,1,0.0265,0.87,9.14e-05,0.176,0.607,100.387,audio_features,spotify:track:0pvfhcqCJj8DT4vpI5U1Kn,https://api.spotify.com/v1/tracks/0pvfhcqCJj8DT4vpI5U1Kn,https://api.spotify.com/v1/audio-analysis/0pvfhcqCJj8DT4vpI5U1Kn,222733,4,N,21
Rush,Here Again,1wuqCUWHniGdEmOKZbQ1cg,0.124,0.437,2,-8.21,1,0.0409,0.0128,0.0,0.12,0.103,80.889,audio_features,spotify:track:1wuqCUWHniGdEmOKZbQ1cg,https://api.spotify.com/v1/tracks/1wuqCUWHniGdEmOKZbQ1cg,https://api.spotify.com/v1/audio-analysis/1wuqCUWHniGdEmOKZbQ1cg,405914,5,N,30
Savage Garden,Crash And Burn,2Fk0WwAqTBesLtKg97nojy,0.69,0.781,5,-5.101,0,0.0305,0.0873,2.28e-06,0.164,0.841,130.02,audio_features,spotify:track:2Fk0WwAqTBesLtKg97nojy,https://api.spotify.com/v1/tracks/2Fk0WwAqTBesLtKg97nojy,https://api.spotify.com/v1/audio-analysis/2Fk0WwAqTBesLtKg97nojy,190733,4,N,18
Marillion,Pseudo Silk Kimono,55LmB3tedG1ATWk2EWJEKq,0.235,0.261,11,-15.243,0,0.0359,0.359,0.373,0.347,0.0686,100.393,audio_features,spotify:track:55LmB3tedG1ATWk2EWJEKq,https://api.spotify.com/v1/tracks/55LmB3tedG1ATWk2EWJEKq,https://api.spotify.com/v1/audio-analysis/55LmB3tedG1ATWk2EWJEKq,133747,4,N,36
Lloyd Cole,Antidepressant,7cMn3Octp5SRRGpv6fTSLE,0.591,0.734,9,-10.171,1,0.0487,0.0417,0.02,0.0944,0.777,138.298,audio_features,spotify:track:7cMn3Octp5SRRGpv6fTSLE,https://api.spotify.com/v1/tracks/7cMn3Octp5SRRGpv6fTSLE,https://api.spotify.com/v1/audio-analysis/7cMn3Octp5SRRGpv6fTSLE,195293,4,N,25
Ella Fitzgerald,From This Moment On,0Q7Jp3aCwfYnSnbMDoXWyR,0.305,0.323,7,-9.396,1,0.0284,0.483,0.0,0.107,0.103,135.803,audio_features,spotify:track:0Q7Jp3aCwfYnSnbMDoXWyR,https://api.spotify.com/v1/tracks/0Q7Jp3aCwfYnSnbMDoXWyR,https://api.spotify.com/v1/audio-analysis/0Q7Jp3aCwfYnSnbMDoXWyR,281533,4,N,34
Heart,Bring A Torch,5ODzhwCOsGb2GaLNXFcWp5,0.212,0.0108,11,-21.113,1,0.0336,0.988,0.855,0.101,0.233,94.817,audio_features,spotify:track:5ODzhwCOsGb2GaLNXFcWp5,https://api.spotify.com/v1/tracks/5ODzhwCOsGb2GaLNXFcWp5,https://api.spotify.com/v1/audio-analysis/5ODzhwCOsGb2GaLNXFcWp5,71538,3,N,2
George Strait,I Got A Car,4Fpq4QkR06QRDkujBUk0JY,0.602,0.631,4,-7.371,1,0.033,0.332,0.0,0.12,0.472,138.389,audio_features,spotify:track:4Fpq4QkR06QRDkujBUk0JY,https://api.spotify.com/v1/tracks/4Fpq4QkR06QRDkujBUk0JY,https://api.spotify.com/v1/audio-analysis/4Fpq4QkR06QRDkujBUk0JY,272267,4,N,3
NOFX,Hobophobic,2qwCYIsEj4vtsROxuEBss1,0.364,0.98,0,-3.14,0,0.0367,7.02e-06,0.00312,0.816,0.661,120.008,audio_features,spotify:track:2qwCYIsEj4vtsROxuEBss1,https://api.spotify.com/v1/tracks/2qwCYIsEj4vtsROxuEBss1,https://api.spotify.com/v1/audio-analysis/2qwCYIsEj4vtsROxuEBss1,122747,4,N,15
Sia,Sea Shells,1k8qSS4LFX6YUFHY5EUB3q,0.686,0.12,0,-16.184,1,0.0446,0.932,0.0209,0.0839,0.608,144.173,audio_features,spotify:track:1k8qSS4LFX6YUFHY5EUB3q,https://api.spotify.com/v1/tracks/1k8qSS4LFX6YUFHY5EUB3q,https://api.spotify.com/v1/audio-analysis/1k8qSS4LFX6YUFHY5EUB3q,124760,4,N,21
Maroon 5,Shoot Love,6urL4lfM0LQe2zGWITrpvP,0.595,0.797,8,-5.828,1,0.0352,0.00259,0.0,0.11,0.425,135.0,audio_features,spotify:track:6urL4lfM0LQe2zGWITrpvP,https://api.spotify.com/v1/tracks/6urL4lfM0LQe2zGWITrpvP,https://api.spotify.com/v1/audio-analysis/6urL4lfM0LQe2zGWITrpvP,189667,4,N,1
Clash,Somebody Got Murdered,6izEYubQaf7odJ46scKEzr,0.486,0.94,4,-7.678,1,0.0611,0.000681,0.00508,0.0861,0.72,158.296,audio_features,spotify:track:6izEYubQaf7odJ46scKEzr,https://api.spotify.com/v1/tracks/6izEYubQaf7odJ46scKEzr,https://api.spotify.com/v1/audio-analysis/6izEYubQaf7odJ46scKEzr,214387,4,N,11
Velvet Underground,I'm Set Free,4PINSJIlBWsnVeveicq1S8,0.609,0.295,7,-14.933,1,0.0328,0.176,1.86e-06,0.0859,0.279,108.976,audio_features,spotify:track:4PINSJIlBWsnVeveicq1S8,https://api.spotify.com/v1/tracks/4PINSJIlBWsnVeveicq1S8,https://api.spotify.com/v1/audio-analysis/4PINSJIlBWsnVeveicq1S8,134040,4,N,41
Wiz Khalifa,Most Of Us,2j7KL0fcBKEh6P8z0VxIVr,0.559,0.251,0,-14.288,1,0.0262,0.829,0.00573,0.0866,0.285,109.551,audio_features,spotify:track:2j7KL0fcBKEh6P8z0VxIVr,https://api.spotify.com/v1/tracks/2j7KL0fcBKEh6P8z0VxIVr,https://api.spotify.com/v1/audio-analysis/2j7KL0fcBKEh6P8z0VxIVr,215420,3,N,10
Backstreet Boys,No One Else Comes Close,6Ek2xNsKHwkuYBqvzj20rl,0.788,0.736,0,-9.176,1,0.0275,0.427,3.88e-06,0.0915,0.848,96.687,audio_features,spotify:track:6Ek2xNsKHwkuYBqvzj20rl,https://api.spotify.com/v1/tracks/6Ek2xNsKHwkuYBqvzj20rl,https://api.spotify.com/v1/audio-analysis/6Ek2xNsKHwkuYBqvzj20rl,240707,4,N,6
Omd,Very Close To Far Away,5YfuZcsI0ZuHmvF4e2BRNf,0.437,0.163,6,-13.173,1,0.0307,0.952,0.918,0.0883,0.187,191.691,audio_features,spotify:track:5YfuZcsI0ZuHmvF4e2BRNf,https://api.spotify.com/v1/tracks/5YfuZcsI0ZuHmvF4e2BRNf,https://api.spotify.com/v1/audio-analysis/5YfuZcsI0ZuHmvF4e2BRNf,151875,3,N,31
Who,Trilby's Piano,2sXIMtft2wzLjxz9nyAW61,0.686,0.927,4,-6.468,0,0.063,0.00334,0.689,0.0732,0.787,124.995,audio_features,spotify:track:2sXIMtft2wzLjxz9nyAW61,https://api.spotify.com/v1/tracks/2sXIMtft2wzLjxz9nyAW61,https://api.spotify.com/v1/audio-analysis/2sXIMtft2wzLjxz9nyAW61,192500,4,N,14
