id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6OHPdG4tYiHRPUHwf68nRU,0.451,0.187,11,-14.762,0,0.0928,0.694,0.0,0.0792,0.728,157.47,audio_features,spotify:track:6OHPdG4tYiHRPUHwf68nRU,https://api.spotify.com/v1/tracks/6OHPdG4tYiHRPUHwf68nRU,https://api.spotify.com/v1/audio-analysis/6OHPdG4tYiHRPUHwf68nRU,153467,4
5IR7Ecj0Ue1xufcOn6AUP1,0.478,0.384,0,-5.03,1,0.0433,0.672,0.0,0.13,0.548,77.022,audio_features,spotify:track:5IR7Ecj0Ue1xufcOn6AUP1,https://api.spotify.com/v1/tracks/5IR7Ecj0Ue1xufcOn6AUP1,https://api.spotify.com/v1/audio-analysis/5IR7Ecj0Ue1xufcOn6AUP1,224524,4
4kV4N9D1iKVxx1KLvtTpjS,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,audio_features,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,190440,4
0ZiNN9JInvJL5qj0BXlFmZ,0.651,0.116,5,-14.874,1,0.0336,0.993,0.849,0.105,0.489,105.926,audio_features,spotify:track:0ZiNN9JInvJL5qj0BXlFmZ,https://api.spotify.com/v1/tracks/0ZiNN9JInvJL5qj0BXlFmZ,https://api.spotify.com/v1/audio-analysis/0ZiNN9JInvJL5qj0BXlFmZ,160013,4
6Dma0t0hOe6Bd6u5YRKF3n,0.725,0.703,7,-4.641,1,0.0466,0.0632,0.000251,0.14,0.638,106.032,audio_features,spotify:track:6Dma0t0hOe6Bd6u5YRKF3n,https://api.spotify.com/v1/tracks/6Dma0t0hOe6Bd6u5YRKF3n,https://api.spotify.com/v1/audio-analysis/6Dma0t0hOe6Bd6u5YRKF3n,175827,4
11dxtPJKR4E0wlSr0A0t47,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038,audio_features,spotify:track:11dxtPJKR4E0wlSr0A0t47,https://api.spotify.com/v1/tracks/11dxtPJKR4E0wlSr0A0t47,https://api.spotify.com/v1/audio-analysis/11dxtPJKR4E0wlSr0A0t47,219773,4
60SvhHtwefT0e2G7i7kOH3,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,audio_features,spotify:track:60SvhHtwefT0e2G7i7kOH3,https://api.spotify.com/v1/tracks/60SvhHtwefT0e2G7i7kOH3,https://api.spotify.com/v1/audio-analysis/60SvhHtwefT0e2G7i7kOH3,215150,3
33bUxQsbrR2Ue2sS9o1Naf,0.476,0.651,11,-8.201,0,0.302,0.124,0.0,0.363,0.454,81.639,audio_features,spotify:track:33bUxQsbrR2Ue2sS9o1Naf,https://api.spotify.com/v1/tracks/33bUxQsbrR2Ue2sS9o1Naf,https://api.spotify.com/v1/audio-analysis/33bUxQsbrR2Ue2sS9o1Naf,151567,4
1qqEizepf7JPEQ5UQVP4Bh,0.506,0.906,7,-3.997,1,0.0891,0.000217,0.00178,0.287,0.717,164.384,audio_features,spotify:track:1qqEizepf7JPEQ5UQVP4Bh,https://api.spotify.com/v1/tracks/1qqEizepf7JPEQ5UQVP4Bh,https://api.spotify.com/v1/audio-analysis/1qqEizepf7JPEQ5UQVP4Bh,125600,4
6Wytqpe4mfmyeT8s1xbczG,0.658,0.814,1,-6.157,0,0.0493,0.0398,0.0,0.114,0.316,109.004,audio_features,spotify:track:6Wytqpe4mfmyeT8s1xbczG,https://api.spotify.com/v1/tracks/6Wytqpe4mfmyeT8s1xbczG,https://api.spotify.com/v1/audio-analysis/6Wytqpe4mfmyeT8s1xbczG,227423,4
63MRutmAXJwkxhMhPHoioS,0.669,0.693,9,-6.407,0,0.0695,0.127,2.94e-06,0.174,0.398,100.946,audio_features,spotify:track:63MRutmAXJwkxhMhPHoioS,https://api.spotify.com/v1/tracks/63MRutmAXJwkxhMhPHoioS,https://api.spotify.com/v1/audio-analysis/63MRutmAXJwkxhMhPHoioS,197000,4
27yKZtF7WLdmlLoW8qMssq,0.711,0.903,6,-2.723,0,0.246,0.327,0.0,0.0887,0.469,140.02,audio_features,spotify:track:27yKZtF7WLdmlLoW8qMssq,https://api.spotify.com/v1/tracks/27yKZtF7WLdmlLoW8qMssq,https://api.spotify.com/v1/audio-analysis/27yKZtF7WLdmlLoW8qMssq,284981,4
5CU7daIHO7Kqh92OjWrA6M,0.587,0.58,5,-6.124,0,0.0353,0.00466,0.000126,0.362,0.276,114.072,audio_features,spotify:track:5CU7daIHO7Kqh92OjWrA6M,https://api.spotify.com/v1/tracks/5CU7daIHO7Kqh92OjWrA6M,https://api.spotify.com/v1/audio-analysis/5CU7daIHO7Kqh92OjWrA6M,212573,4
3muBQDekYAg7jm6hDu6R0Z,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,audio_features,spotify:track:3muBQDekYAg7jm6hDu6R0Z,https://api.spotify.com/v1/tracks/3muBQDekYAg7jm6hDu6R0Z,https://api.spotify.com/v1/audio-analysis/3muBQDekYAg7jm6hDu6R0Z,254694,4
1wlKw9NAWVWpx7OIAyg9EA,0.574,0.739,4,-5.745,0,0.0271,0.00152,0.000328,0.141,0.514,101.069,audio_features,spotify:track:1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/tracks/1wlKw9NAWVWpx7OIAyg9EA,https://api.spotify.com/v1/audio-analysis/1wlKw9NAWVWpx7OIAyg9EA,283027,3
5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,audio_features,spotify:track:5f1joOtoMeyppIcJGZQvqJ,https://api.spotify.com/v1/tracks/5f1joOtoMeyppIcJGZQvqJ,https://api.spotify.com/v1/audio-analysis/5f1joOtoMeyppIcJGZQvqJ,191406,4
